firms,absacc,acc,age,agr,cashdebt,chpmia,currat,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
CWI_80-L,0.1381539770310506,-0.1381539770310506,15.0,0.1653567481272258,0.1205337582154949,0.2391829458998538,1.1688875116207005,-0.1353905496624879,0.0323833829576066,8.652993877276528e-05,0.0066928650374554,0.3172420158759461,14.752216566072144,-0.1683678111374931,-0.1667966286573122,-0.0973907839312299,-0.3117307122394547,-3.86053882725832,0.7688255345522157,-0.0028301886792452,0.019753086419753,-0.0380047505938242,-0.0368608799048751,-0.0470588235294118,0.0227272727272727,-0.0526315789473685,-0.0073529411764706,-0.0368608799048751,0.0438144329896907,0.0519480519480519,0.0945945945945945,0.1473087818696883,0.2480739599383665,0.267605633802817,0.2577639751552794,0.1982248520710059,0.2235649546827793,0.352253756260434,0.4111498257839721,0.3085621970920837,0.396551724137931,0.3064516129032257,0.4086956521739129,0.238532110091743,0.2656249999999998,0.0629921259842518,0.1489361702127658,0.1328671328671327,-0.0109890109890109,0.1265646731571625,0.1999999999999999,0.2366412213740458,0.291866028708134,0.3917525773195875,0.413612565445026,0.3682432432432432,0.3235294117647058,0.3798977853492333,0.4387211367673178,0.511194029850746,0.4862385321100917,0.4464285714285714,0.569767441860465,0.4336283185840706,0.6363636363636362,0.5882352941176472,0.6735537190082643,0.6804979253112031,0.8120805369127517
CWV_20-L^I06,0.1043480095801812,-0.1043480095801812,16.0,-0.0582450677101473,0.2067619600189883,-0.0440546290951068,1.1062835991892128,-0.0342979017754207,-0.1400943246921458,1.169197541486335e-05,-0.0718075843559854,-0.0843044796227686,3.641181784593016,-0.1740151988004261,0.1696628659361375,0.2179408995210072,0.0961155488708625,-1.8731060606060608,0.8556446637877853,0.0449398918860769,-0.0222222222222221,0.0,-0.0364025695931476,-0.0142387732749179,0.0112359550561798,-0.0066225165562914,-0.0044247787610618,-0.0455991516436903,0.0067114093959732,0.053864168618267,0.0948905109489051,0.0975609756097561,0.0613207547169811,0.0112359550561798,0.0638297872340425,0.1538461538461539,0.1523687580025607,0.1597938144329898,0.1780104712041885,0.1904761904761904,0.1538461538461539,0.0135135135135133,-0.0022172949002217,0.0250569476082005,0.0285714285714284,-0.0332975295381311,0.053864168618267,-0.127906976744186,-0.1557223264540338,-0.1312741312741312,-0.1549295774647887,-0.1428571428571429,-0.1219512195121951,-0.150943396226415,-0.1549295774647887,-0.0249187432286024,-0.0077177508269019,-0.1193737769080235,-0.1159135559921414,-0.150943396226415,-0.1620111731843575,-0.1295938104448742,-0.0954773869346733,-0.1044776119402985,-0.1044776119402985,-0.1150442477876105,-0.0890688259109312,-0.0625,0.0440835266821346
DLY_Y2-L^F16,0.1491743632801567,-0.1491743632801567,15.0,-0.048607318405243,0.0744342622031045,-0.1255595437194899,1.037919826652221,-0.1877133105802047,-0.0660509375874476,7.500592968641291e-06,0.0832878208629164,-0.0085661080074487,1.987543017928612,-0.061532893870872,-0.4079193068069204,-0.4966845934556003,-0.0270358470879699,-12.69047619047619,0.6706392199349945,0.0084251458198314,0.0125260960334028,-0.0224489795918367,0.0084210526315788,-0.0342741935483871,-0.0103305785123966,-0.0589390962671905,-0.0184426229508196,-0.047713717693837,-0.0062240663900415,0.0063025210084033,0.0084210526315788,0.0620842572062085,0.1377672209026128,0.1011494252873563,0.1165501165501166,0.2065491183879093,0.200501253132832,0.1945137157107233,0.2911051212938005,0.3569405099150142,0.2605263157894737,0.0812641083521445,0.2065491183879093,0.1377672209026128,0.0886363636363636,0.0278969957081545,0.1769041769041768,0.098623853211009,-0.0342741935483871,-0.0589390962671905,-0.0496031746031746,0.0504385964912281,0.0739910313901346,0.2250639386189257,0.2473958333333334,0.273936170212766,0.3051771117166213,0.2409326424870466,0.4515151515151516,0.5062893081761006,0.4648318042813455,0.5602605863192183,0.7940074906367043,0.7545787545787546,0.7292418772563176,1.0382978723404253,0.9958333333333332,0.87109375,0.9958333333333332
DOQX_41-L^J16,0.0570429662342441,-0.0570429662342441,16.0,0.0016574585635358,0.142316079421554,0.0185649635497293,2.4578616352201257,0.0919540229885057,-0.0570429662342436,4.527776792868272e-07,-0.0114180478821363,-0.0175199089874857,0.5901855079656562,-0.2404787042092061,0.6413669598599006,0.6444026234169038,-0.0388175230566534,-0.7948717948717948,1.508176100628931,0.0073781291172595,-0.0150753768844221,0.0153061224489796,-0.0613207547169811,-0.1844262295081967,-0.156779661016949,-0.2103174603174603,-0.2103174603174603,-0.2518796992481203,-0.2546816479400748,-0.1495726495726494,-0.2462121212121212,-0.2316602316602316,-0.1036036036036036,-0.2404580152671755,-0.1271929824561403,0.0,-0.005,-0.0148514851485148,0.1987951807228916,0.3092105263157894,0.1569767441860465,0.0473684210526317,-0.1036036036036036,0.1705882352941177,0.4014084507042255,0.0364583333333332,0.0473684210526317,-0.1975806451612903,-0.3742138364779874,-0.3742138364779874,-0.4410112359550562,-0.3277027027027027,-0.2710622710622711,-0.3742138364779874,-0.2943262411347517,-0.0339805825242718,0.1371428571428572,-0.22265625,-0.22265625,-0.2462121212121212,-0.4112426035502958,-0.4592391304347826,-0.360128617363344,-0.4693333333333334,-0.4735449735449735,-0.5466970387243735,-0.5122549019607843,-0.5122549019607843,-0.5616740088105727
DOS_59-L,0.0373850336319572,-0.0373850336319572,10.0,0.0034872908603297,0.2051329197906359,-0.0285452052004978,1.0767238641843846,-0.0161464080560734,-0.1239107790702612,0.0130685500087747,-0.0680474349091973,0.0146360798766117,95.0999640657131,-0.1023961075287629,0.1062306779528894,0.1242658807719055,0.1376814636483288,-0.6454660774651522,0.8470662648049735,0.1701883803777364,-0.0148148148148148,0.0714285714285714,0.0546875,0.1134020618556703,0.1203319502074689,0.1065573770491803,0.1842105263157896,0.2272727272727273,0.267605633802817,0.1920529801324504,0.3106796116504855,0.2980769230769231,0.2796208530805688,0.2471131639722863,0.291866028708134,0.3106796116504855,0.2587412587412587,0.3670886075949366,0.2980769230769231,0.3235294117647058,0.3705583756345179,0.2646370023419206,0.3106796116504855,0.291866028708134,0.238532110091743,0.0821643286573146,0.1416490486257928,-0.0357142857142855,-0.0769230769230767,-0.0657439446366782,-0.1359999999999999,-0.0847457627118644,-0.0252707581227435,0.0112359550561798,0.0465116279069768,-0.032258064516129,0.0227272727272727,-0.0737564322469982,-0.0784982935153583,-0.0575916230366492,-0.1455696202531645,-0.1359999999999999,-0.0624999999999998,-0.0689655172413792,-0.0673575129533677,0.0,-0.0163934426229508,-0.0954773869346732,-0.1074380165289254
DPCZ_02-L^F20,0.0002963296002615,0.0002963296002615,8.0,-0.1746048029843786,0.0068917840999734,0.4654156555033629,0.7348740370601707,-0.215580314062637,-0.0844232812883177,6.086450630785222e-09,-0.0376964327349032,-0.1281106908222177,0.0721305293520715,-0.6224002591737195,-0.3848862792762652,-0.3848862792762652,-0.1311710132277143,0.0058847402597402,0.7348740370601707,-0.1737902624515359,-0.0612244897959183,-0.02,0.0888888888888888,0.0888888888888888,0.53125,0.2894736842105263,0.2564102564102564,0.3611111111111111,0.4000000000000001,1.1304347826086951,0.8846153846153846,0.8846153846153846,0.4848484848484848,0.441176470588235,0.5806451612903225,0.1395348837209302,-0.0576923076923077,0.0425531914893617,0.2894736842105263,0.2249999999999998,0.1951219512195121,-0.0392156862745098,-0.1694915254237288,-0.234375,-0.2096774193548387,-0.3378378378378378,-0.289855072463768,-0.3287671232876712,-0.3466666666666667,-0.3378378378378378,-0.3552631578947368,-0.2794117647058824,-0.3098591549295775,-0.289855072463768,-0.2222222222222222,0.0888888888888888,0.1395348837209302,-0.1833333333333333,-0.1250000000000001,-0.2096774193548387,-0.2794117647058824,-0.2461538461538461,-0.2096774193548387,-0.3552631578947368,-0.3466666666666667,-0.3552631578947368,-0.1833333333333333,-0.0576923076923077,-0.0925925925925926
DPXL_94-L,0.0536071820706581,-0.0536071820706581,15.0,-0.015508843886183,0.0641781936533767,-0.4182769430500174,0.8985660377358491,-0.0151528656743025,-0.0633598139895369,5.447907283638651e-05,-0.0004486029223276,-0.0153411384739604,6.168823048110801,-0.1505478603236708,-0.0097959271657536,-0.011108141160028,0.0271990781263202,-138.33333333333334,0.7815849056603773,0.0385091629519564,0.0474137931034484,0.1317073170731708,0.0943396226415094,0.0740740740740739,0.1207729468599034,0.1047619047619046,0.1317073170731708,0.183673469387755,0.3975903614457832,0.3809523809523809,0.3410404624277456,0.247311827956989,0.3727810650887573,0.3181818181818181,0.5263157894736841,0.6934306569343063,0.7185185185185183,0.8559999999999999,1.0,1.0714285714285712,0.966101694915254,0.8709677419354838,0.3647058823529412,0.2960893854748603,0.183673469387755,-0.2317880794701987,-0.239344262295082,-0.3333333333333333,-0.3958333333333333,-0.3371428571428572,-0.3074626865671642,-0.2727272727272728,-0.3236151603498542,-0.2516129032258065,-0.2516129032258065,-0.3095238095238095,-0.3012048192771084,-0.2990936555891239,-0.3862433862433863,-0.3095238095238095,-0.3555555555555556,-0.3074626865671642,-0.2926829268292683,-0.2516129032258065,-0.1802120141342756,-0.3926701570680628,-0.366120218579235,-0.4096692111959288,-0.3813333333333334
DRNQ_D0-L^A11,0.2911190936722851,0.2911190936722851,9.0,-0.2524337479718766,0.3759317368565923,-28.20713636535601,5.37796634546239,0.1237864077669902,0.271378833932025,3.4383136628881664e-12,-0.0027524530634319,-0.5136970609412843,0.0721859189327966,-0.3365758805186889,0.0114528792377538,0.0106150530087427,-0.8533529194169254,1.643927100237174,5.361426722278153,-0.9041706462909902,0.0039370078740157,0.2270531400966184,0.2095238095238094,0.1493212669683259,0.2450980392156863,0.3160621761658031,0.0854700854700856,0.1339285714285714,0.2153110047846891,0.5776397515527949,0.336842105263158,0.3229166666666667,0.4033149171270718,0.3298429319371729,0.3439153439153439,0.3229166666666667,0.4350282485875707,0.4597701149425288,0.6075949367088607,0.8955223880597014,0.8814814814814813,0.984375,0.7517241379310347,0.6282051282051282,0.6075949367088607,1.2086956521739132,1.1709401709401712,-0.4200913242009132,-0.4200913242009132,-0.427927927927928,-0.4023529411764706,-0.6139817629179332,-0.5909822866344605,-0.4549356223175965,-0.425339366515837,-0.2303030303030302,-0.1699346405228757,-0.6622340425531914,-0.6860321384425216,-0.7858347386172007,-0.8078668683812406,-0.7878028404344194,-0.7610536218250236,-0.7845631891433418,-0.8184417441029307,-0.8390367553865653,-0.83366077275704,-0.8454047474132684,-0.852411388727484
DVX_M7-L^C10,0.0752858784264376,-0.0752858784264376,15.0,0.3232490148722511,0.1200203424309205,0.227609046819354,0.7787123908120349,-0.0231788079470198,0.181649067133496,3.21309095897825e-05,0.0672429134358713,0.5754202139270902,7.795449036314526,0.0831655518723504,-0.0190197221008234,-0.0479142731713696,-0.0299478658179404,-1.879781420765028,0.5613070203817535,0.2157417893544733,0.053491827637444,-0.0385714285714284,-0.0413105413105412,-0.0880758807588075,-0.0574229691876749,-0.0399429386590584,0.0014880952380953,-0.0371959942775392,0.0581761006289307,0.0499219968798752,0.1445578231292517,0.1465076660988076,0.1704347826086958,0.1087314662273475,0.1368243243243243,0.2236363636363636,0.1953818827708704,0.2394106813996317,0.2555970149253732,0.3274161735700198,0.3017408123791103,0.1123966942148761,0.0385802469135803,0.0105105105105105,0.0212443095599392,-0.0742778541953231,-0.0014836795252225,-0.1382842509603071,-0.1382842509603071,-0.1891566265060241,-0.1109643328929986,-0.0929919137466306,-0.0102941176470587,-0.0160818713450291,-0.014641288433382,0.0,0.0227963525835865,-0.0742778541953231,-0.1050531914893615,-0.0990629183400266,-0.0652777777777777,0.0029806259314457,-0.0371959942775392,-0.0467422096317279,-0.0330459770114941,-0.0691562932226832,-0.0929919137466306,-0.0232220609579099,0.0802568218298556
FRYP_57-L^G05,0.0634280865507,-0.0634280865507,16.0,-0.1408006310392427,0.1208567057623661,0.0594926570012433,1.4379263301500682,-0.4444444444444444,-0.1035214255409232,8.07518557947109e-06,-0.0205087753894695,-0.0760363012018641,4.488811727570744,-0.2956997399905793,0.0744149965906771,-0.1451748098133974,0.267511891873096,-0.8398876404494382,0.5218281036834925,0.162765574360821,0.0360169491525423,0.0535714285714283,0.0582959641255604,0.0128755364806865,0.0488888888888887,0.0488888888888887,0.0419426048565121,0.0350877192982457,0.0951276102088167,0.0951276102088167,0.1238095238095238,0.185929648241206,0.2388451443569552,0.2010178117048344,0.3409090909090908,0.4131736526946108,0.3111111111111111,0.3038674033149171,0.5424836601307188,0.5838926174496644,0.3720930232558139,0.1889168765743072,0.2756756756756755,0.2040816326530612,0.2133676092544987,0.1625615763546799,0.2861035422343323,0.1132075471698113,0.0107066381156315,0.0727272727272725,0.0976744186046512,0.1597051597051595,0.1712158808933002,0.1597051597051595,0.2102564102564101,0.3409090909090908,0.3074792243767312,0.1799999999999999,0.1291866028708135,0.0727272727272725,0.1028037383177569,0.165432098765432,0.1132075471698113,0.0925925925925925,0.1105882352941176,0.0678733031674208,0.0976744186046512,0.2791327913279131,0.3964497041420118
