firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCZB-L,14.0,0.0679077843156168,6.896257414756967e-07,0.0197915142542417,0.1279723303069606,0.002675102379958,1.0,-0.0128283445326817,5.177883042433036e-08,0.0303199925366172,1.5628349873692965e-05,8.765416293261639e-07,0.1404775124930594,3.0,9.32088570056813,0.0109721146763149,0.0068149707360183,-0.0047552771978659,-0.0318302387267904,-0.0598503740648378,-0.0574999999999999,-0.0871670702179177,-0.0358056265984655,0.030054644808743,0.0414364640883977,0.0,0.0472222222222222,0.002659574468085,-0.0668316831683167,-0.1431818181818183,-0.1353211009174312,-0.047979797979798,-0.047979797979798,-0.010498687664042,0.0328767123287672,-0.0503778337531486,-0.0382653061224489,-0.0431472081218273,0.0107238605898123,0.0414364640883977,0.170807453416149,0.1968253968253968,0.3860294117647058,0.1220238095238095,0.2566666666666666,0.4119850187265919,0.1424242424242425,0.0802292263610313,0.1458966565349544,0.030054644808743,0.0161725067385445,-0.1232558139534882,0.0080213903743315,-0.0827250608272507,-0.0078947368421051,-0.0455696202531645,-0.0207792207792207,0.0414364640883977,-0.119158878504673,-0.2178423236514522,-0.2414486921529174,-0.2992565055762082,-0.3362676056338027,-0.2913533834586467,-0.2926829268292683,-0.3082568807339449,-0.2383838383838383
BDAJ-L,7.0,-0.0363123115416694,3.43544334753908e-07,0.0098593515139045,0.2190345119627355,0.1205289208782333,1.0,0.0546095126247797,8.053015864777019e-08,-0.0914793518034479,9.914043428698724e-08,5.755706588388136e-07,-0.0849467815509376,5.0,2.079470822254044,-0.3022336159647405,-0.022528402600113,-0.23781643805063,-0.0734265734265734,0.04,1.75,0.1439999999999999,0.1349206349206348,0.2434782608695653,0.2654867256637168,0.4973821989528795,1.8039215686274508,0.2711111111111111,1.7766990291262132,0.3554502369668246,0.2999999999999998,1.75,0.5052631578947369,0.5543478260869563,0.6823529411764706,0.6342857142857141,0.5714285714285714,1.8316831683168315,1.8316831683168315,1.9484536082474224,0.7228915662650603,2.042553191489361,1.0,0.945578231292517,2.142857142857143,0.8333333333333333,1.9183673469387756,0.4591836734693877,1.7766990291262132,1.75,1.75,1.6981132075471694,-0.0103806228373702,1.648148148148148,0.1966527196652718,0.11284046692607,0.2711111111111111,1.5999999999999996,1.4444444444444446,0.2327586206896552,1.623853211009174,1.5309734513274336,1.623853211009174,1.5535714285714284,1.3833333333333333,-0.12,-0.2055555555555556
BDBL-L^I07,14.0,-0.1070047070885957,-4.9148887447044e-07,-0.0141052000815224,-0.0352865697177074,-0.049913497087677,1.0,0.3066971080669712,-9.517766497461929e-08,-0.1149736569993448,3.174089813493238e-07,1.338307698179459e-06,-0.0002851033499644,4.0,2.779174966819848,-0.01765030479711,-0.0203663122167312,-0.0848954241029669,0.0,-0.1192052980132449,-0.2651933701657458,-0.1582278481012657,-0.1739130434782608,-0.2549019607843136,-0.1528662420382165,-0.0499999999999999,0.0857142857142856,-0.3527980535279805,-0.3913043478260869,-0.3666666666666667,-0.3968253968253968,-0.4022471910112359,-0.4035874439461883,-0.4458333333333333,-0.4637096774193547,-0.5163636363636364,-0.5249999999999999,-0.4824902723735408,-0.4864864864864864,-0.588235294117647,-0.5777777777777777,-0.6088235294117647,-0.5632183908045977,-0.567479674796748,-0.5969696969696969,-0.6082474226804124,-0.6443850267379679,-0.5625,-0.4962121212121212,-0.4560327198364007,-0.3885057471264367,-0.4981132075471698,-0.5037313432835822,-0.4884615384615385,-0.3954545454545455,-0.4981132075471698,-0.4217391304347825,-0.3995485327313769,-0.3161953727506427,-0.3383084577114427,-0.2712328767123287,-0.2810810810810811,-0.24,-0.3870967741935484,-0.4526748971193416,-0.4874759152215799,-0.4763779527559054
BDCK-L^L08,13.0,0.0004852013585637,1.0555531938450422e-06,0.0302932370786956,0.1702882483370288,-0.0010009070574574,1.0,-0.0016085790884719,5.385475478801236e-08,-0.08197914140189,1.4904900088698532e-08,1.2800424874877043e-06,0.002664298401421,2.0,0.2338878101178376,0.3975748194014447,0.1622807017543859,0.1622807017543859,5.5588235294117645,-0.8468468468468469,0.0,-0.8256410256410256,-0.8172043010752688,-0.8210526315789474,-0.8282828282828283,-0.8316831683168316,0.0,-0.8521739130434782,-0.8433179723502304,0.0,-0.8740740740740741,0.0,-0.8433179723502304,-0.0285714285714284,-0.8418604651162791,-0.0285714285714284,-0.8068181818181818,-0.8162162162162162,-0.0285714285714284,0.0,-0.8191489361702128,-0.0285714285714284,-0.8111111111111111,0.0,-0.8333333333333333,-0.8583333333333333,-0.8629032258064516,-0.8341463414634146,-0.8172043010752688,-0.839622641509434,-0.8571428571428571,-0.8692307692307693,-0.8540772532188841,-0.8528138528138528,-0.8316831683168316,-0.8508771929824561,-0.8380952380952381,0.0,-0.853448275862069,-0.8559322033898304,-0.8661417322834646,-0.860655737704918,-0.8461538461538461,-0.0285714285714284,-0.0555555555555554,-0.8811188811188811,-0.0555555555555554
BDIM-L^C23,24.0,-0.1180208320002297,2.401900385522078e-07,0.0068931947951371,0.1625931116081915,0.0227552481102436,1.0,-0.2137404509551767,3.920148898760145e-08,-0.189570238454245,5.386974763764421e-08,4.63045082091443e-07,-0.0610994490253264,3.0,4.223572270561679,-0.1255660457788973,-0.0309161678702644,-0.2571438872009313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0859686828369665,-0.0103058510638297,-0.0699781318338018,-0.0746036680136773,-0.1166172106824926,-0.2214958158995816,-0.0667711598746081,0.145,0.0724063400576369,0.2261120263591431,0.0467651195499296,0.2052631578947368,0.2988656195462478,0.2042880258899677,0.2765866209262435,0.0609408410548824,-0.007997334221926,-0.0679398872886662,0.4257662835249043,0.1665360501567399,0.1984702093397745,0.0013454423141607
BDLO-L,14.0,-0.2547958153423127,1.072011806319706e-06,0.0307655814878534,0.0432963231601852,-0.0454768148633899,1.0,-0.2886570661828627,-2.996164772179412e-08,-0.3110006031436899,2.1529088124915205e-07,9.002734643402206e-07,-0.2113666982685494,4.0,2.3277057845583977,-0.0020501775155004,-0.6955330054053956,-0.2236568257149464,-0.0645669291338582,-0.0592592592592593,-0.0230769230769231,0.0031595576619272,0.0583333333333333,0.1566484517304187,0.1759259259259258,0.204933586337761,0.3424947145877377,0.0495867768595041,-0.0155038759689922,-0.072992700729927,-0.0305343511450382,0.1441441441441442,0.1062717770034842,-0.0109034267912773,0.0799319727891156,0.1545454545454545,0.1824953445065176,0.2306201550387596,0.4399092970521541,0.31198347107438,0.1958568738229755,0.0817717206132877,0.1400359066427288,0.1043478260869563,0.0708263069139967,0.1891385767790261,0.2959183673469385,0.0143769968051117,0.0478547854785478,-0.0200617283950618,-0.1430499325236167,-0.2376950780312124,-0.2692750287686997,-0.3598790322580645,-0.4380530973451327,-0.3986742424242424,-0.3364681295715779,-0.2897091722595079,-0.2967884828349945,-0.1753246753246754,-0.2111801242236025,-0.2179802955665024,-0.1383989145183175,-0.1533333333333334,-0.287317620650954,-0.3507157464212679,-0.3630892678034103
BDRV-L,18.0,0.0332765474162407,9.369626521769036e-07,0.0268898165642282,0.2051508462104488,-0.0945683977425769,1.0,0.0130135712957798,7.892564825641378e-08,0.071272971010428,8.63045662081842e-07,6.020015131714699e-07,0.0628415300546448,4.0,7.710855471660198,-0.1459428452648873,-0.2181077937184955,-0.2181077937184955,-0.1218872870249017,0.0119363395225464,0.0214190093708166,0.0746478873239437,0.0437756497948016,0.1220588235294117,0.101010101010101,0.2346278317152104,0.2446982055464925,0.0324763193504735,0.0597222222222222,0.0241610738255033,-0.019280205655527,0.0065963060686016,0.0931232091690543,0.0656424581005585,0.031081081081081,0.046639231824417,0.0395095367847411,0.1154970760233917,0.1388059701492536,0.1154970760233917,0.1057971014492753,0.0524137931034482,0.0611961057023642,0.0159786950732356,6.947916666666667,6.947916666666667,6.947916666666667,-0.0090909090909091,7.117021276595745,7.117021276595745,7.117021276595745,6.947916666666667,6.947916666666667,7.031578947368422,7.031578947368422,-0.2190378710337768,7.031578947368422,7.117021276595745,7.117021276595745,-0.128,7.117021276595745,7.2934782608695645,7.2934782608695645,7.2934782608695645,7.2934782608695645,7.2934782608695645,7.384615384615385
BFQK-L,13.0,0.0514455137457128,2.805109489051095e-05,0.805036139145048,0.0083371518446505,-0.0013277586554589,1.0,0.1815526518063028,4.656934306569343e-06,0.0022561573300071,7.772547710490891e-06,0.0007524598540145,0.0435966612843628,2.0,0.3632943117193228,0.926651864328918,-0.0733481356710818,-0.0733481356710818,0.1610169491525426,-0.0166666666666667,-0.1748251748251748,-0.8769551616266945,-0.8868648130393096,-0.8795918367346939,-0.040650406504065,-0.0327868852459016,-0.8779731127197519,-0.8933092224231465,-0.8912442396313364,-0.9062748212867356,-0.9044534412955464,-0.9048387096774192,-0.8965819456617002,-0.9015025041736228,-0.8998302207130731,-0.9031993437243644,-0.8931159420289855,-0.8764397905759163,-0.8674157303370786,-0.856447688564477,-0.8401084010840109,-0.8437086092715231,-0.8696132596685083,-0.8387978142076503,-0.8623103850641773,-0.8340365682137834,-0.8358831710709319,-0.8808080808080808,-0.8896164639850328,-0.8987993138936535,-0.8908418131359852,-0.8862102217936355,-0.8865384615384615,-0.9029605263157896,-0.909716908951798,-0.915954415954416,-0.9081712062256808,-0.9005897219882055,-0.9020746887966804,-0.9083139083139083,-0.8983634797588286,-0.899488926746167,-0.875,-0.8942652329749103,-0.8942652329749103,-0.8900279589934762,-0.8917431192660551
BFQL-L^K03,14.0,-0.1021077015111183,3.3213338708400366e-05,0.9531869635139356,0.0942118949348109,-0.0048035511694916,1.0,-0.1093158769240337,1.6499480029889969e-06,0.0278954426307787,2.8069538214665083e-09,1.6935067827860647e-05,-0.095303886198065,2.0,0.0848469625481932,-0.0438066604380125,-0.1721728426610614,-0.1721728426610614,0.0,0.0,0.0,0.0,-0.0845557485684874,-0.0845557485684874,-0.0845557485684874,0.1114257259466109,0.1114257259466109,-0.0855265272020309,-0.0855265272020309,-0.1025277133891543,-0.0751092838454914,-0.0402839606097396,-0.0828593067663601,-0.0538451308308673,-0.0470011051203912,0.1520788632039189,0.0118761889522995,0.0337280685822223,0.022933553802189,0.0885531223104139,0.3474514074670327,0.4364494472767652,0.4364494472767652,0.4364494472767652,0.3138273314866113,0.3138273314866113,0.3138273314866113,0.3138273314866113,0.2303551741282776,0.2317664372592303,0.2317664372592303,0.1439281263817984,0.1753469354039318,0.1753469354039318,0.4038874226092102,0.2606317001860547,0.4350731215330305,0.7809312222291758,0.7809312222291758,0.6395402431295731,0.8698051841387693,0.8999532647883561,0.8999532647883561,0.7737713092529683,0.6256783776063981,0.5827308120133481,0.5091212812218275
BFQZ-L^I03,13.0,-0.4032848497502855,-3.0257233196596257e-06,-0.0868349926763074,-0.0269654299518116,-0.2456983947921966,1.0,-12.186619718309869,-3.290962206825256e-06,0.0094151988813122,2.288291579997392e-12,8.732168928904373e-05,-0.3809123503555006,1.0,0.0027843641487417,-0.8080890733218388,-0.8080890733218388,-0.8080890733218388,0.0,-0.25,-0.25,-0.25,-0.4,-0.25,-0.25,-0.5,-0.5,-0.5714285714285715,-0.625,-0.7,-0.625,-0.625,-0.625,-0.625,-0.7,-0.625,-0.6666666666666667,-0.7,-0.7272727272727273,-0.8,-0.8125,-0.8333333333333334,-0.8421052631578947,-0.85,-0.85,-0.9,-0.9166666666666666,-0.8928571428571429,-0.9117647058823528,-0.90625,-0.9508196721311476,-0.9464285714285714,-0.9464285714285714,-0.9454545454545454,-0.925,-0.925,-0.9166666666666666,-0.9210526315789472,-0.925,-0.9285714285714286,-0.931818181818182,-0.9375,-0.9210526315789472,-0.931818181818182,-0.931818181818182,-0.926829268292683,-0.9508196721311476
BFRL-L,1.0,0.1371843012626361,1.7968352062549371e-06,0.0515672305401774,0.0453351668964439,-0.0208483035426162,1.0,0.1932937408698691,2.2719424889912938e-07,0.0221526784273368,1.134614966625443e-09,5.942204511080066e-06,0.1211323825859119,2.0,0.0911987934659518,0.8933548019877502,0.0329458336306041,0.0329458336306041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFTY-L^H05,13.0,-0.4666532564190746,9.617872961928547e-07,0.0276022570465785,0.0312607500304725,0.0050182842974575,1.0,-0.0542753998071992,1.9792979609366186e-07,0.1140083011151501,6.221470400283086e-09,4.945424521341214e-06,-0.5011828516381002,2.0,0.4611787227093719,0.049104712309795,-0.4237465837338611,-0.4237465837338611,-0.1574074074074074,-0.0181818181818181,-0.0924369747899158,-0.0357142857142857,-0.0999999999999998,-0.0442477876106193,-0.027027027027027,0.0434782608695654,0.0188679245283018,-0.15625,-0.15625,-0.1692307692307691,-0.2941176470588235,-0.2340425531914892,-0.1325301204819277,-0.2145454545454544,-0.2775919732441472,-0.2627986348122867,-0.1999999999999999,-0.2447552447552446,-0.2258064516129031,-0.2202166064981948,-0.1818181818181817,-0.0567685589519649,0.0588235294117647,0.090909090909091,-0.0046082949308754,-0.0924369747899158,-0.0091743119266055,0.1612903225806452,0.2857142857142858,0.2485549132947977,0.3333333333333332,0.4210526315789473,0.4594594594594596,0.5319148936170215,0.6744186046511629,0.5211267605633805,0.6615384615384616,0.7704918032786887,1.16,1.0,0.8782608695652177,1.3736263736263736,1.5116279069767442,0.8947368421052635,0.4594594594594596,0.3500000000000001,0.3012048192771086
