firms,absacc,acc,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCYO_38-L^K98,0.0036333008538257,-0.0036333008538257,8.0,0.2611374584562529,0.4175066625314945,1.0664445250899013,0.1854655563966692,0.2595356550580432,0.0001321200310482,5.363707713406465e-07,-0.0029500728182531,0.0270459720765114,-0.0331709827098538,0.0930306151574193,-0.0331709827098538,0.0283528352835283,-0.4540154454015898,-0.2029520295202952,1.0664445250899013,0.0283528352835283,-0.0384615384615385,0.3506493506493506,0.3333333333333332,0.2530120481927711,0.2682926829268293,0.5072463768115945,0.5072463768115945,0.4054054054054055,0.6774193548387097,0.6507936507936509,0.6000000000000001,0.6774193548387097,0.625,0.5757575757575757,0.5757575757575757,0.4246575342465755,0.4149659863945578,0.3594771241830066,0.5072463768115945,0.4857142857142857,0.6507936507936509,0.6774193548387097,0.6640000000000001,0.5877862595419847,0.4964028776978419,0.3866666666666667,0.2455089820359282,0.3419354838709678,0.2606060606060607,0.368421052631579,0.3506493506493506,0.4751773049645391,0.5639097744360901,0.6507936507936509,0.71900826446281,0.5877862595419847,0.4246575342465755,0.4054054054054055,0.2530120481927711,0.3419354838709678,0.4751773049645391,0.4857142857142857,0.4857142857142857,0.5182481751824817,0.4647887323943662,0.4444444444444446,0.4246575342465755,0.368421052631579,0.4545454545454546
BCZR_85-L^G00,0.26659240352324,-0.26659240352324,9.0,-0.0965949233837245,-2.557725158057843,1.9697077555101508,0.1687221207848938,-0.2753659496796821,-0.1297666120014541,1.4949150338634998e-06,-0.0563518880079619,-0.0011176805329112,-0.0952418154808722,0.0577382248775024,-0.0788154413087881,0.1794702049512588,0.1377336026482411,-1.5554767829046068,1.5448881667608572,-0.034246529102208,-0.2149999999999999,0.1799410029498525,0.0498687664041994,0.2048192771084338,0.1764705882352941,0.36986301369863,0.509433962264151,0.509433962264151,0.8433179723502304,0.8018018018018016,0.5748031496062991,0.7241379310344829,0.8433179723502304,0.6528925619834711,0.7094017094017095,0.6949152542372883,0.3888888888888888,0.3840830449826988,0.4925373134328357,0.5503875968992247,0.7777777777777777,0.4545454545454546,0.3157894736842106,0.3605442176870748,0.3745704467353952,0.3114754098360657,0.25,0.1764705882352941,0.2121212121212121,0.3114754098360657,0.3201320132013201,0.4035087719298245,0.5810276679841899,0.5810276679841899,0.4760147601476014,0.4705882352941175,0.5151515151515151,0.556420233463035,0.4705882352941175,0.6528925619834711,0.7021276595744681,0.7467248908296944,0.8099547511312217,0.7937219730941705,0.7777777777777777,0.5936254980079683,0.7094017094017095,0.5325670498084292,0.5686274509803924
BDAJ_H9-L,0.0743273375947673,-0.0743273375947673,3.0,-0.0478816018572257,1.3177154023385729,1.9209225700164745,0.0665593129361245,-0.1587664191890348,0.048164114761398,4.62068260860028e-06,0.0960533952408589,-0.006533064200914,0.6795232096133345,-0.1685368368138094,0.8475161576479533,0.1912575072750913,-1.1640255283598506,-1.2953367875647668,1.7627677100494237,-0.0345489443378119,-0.1666666666666666,0.0110864745011085,-0.088,-0.170909090909091,-0.192920353982301,-0.0235546038543897,0.0555555555555553,-0.0277185501066099,-0.05,-0.0151187904967603,-0.0934393638170975,-0.0712830957230143,-0.088,-0.1213872832369943,-0.2310286677908938,-0.2297297297297298,-0.2164948453608248,-0.2191780821917809,-0.2387312186978297,-0.2437810945273633,-0.2258064516129032,-0.2014010507880911,-0.2297297297297298,-0.2875000000000001,-0.3163418290854572,-0.343884892086331,-0.3476394849785408,-0.389558232931727,-0.3381712626995646,-0.3274336283185841,-0.3016845329249618,-0.2930232558139536,-0.2014010507880911,-0.2151462994836489,-0.2231686541737649,-0.2597402597402598,-0.2191780821917809,-0.1798561151079136,-0.2524590163934426,-0.2097053726169844,-0.1943462897526502,-0.1196911196911196,-0.1213872832369943,-0.2110726643598617,-0.2014010507880911,-0.1857142857142857,-0.1739130434782608,-0.2137931034482759,-0.1943462897526502
BDFF_05-L^C99,0.0816622524908563,-0.0816622524908563,10.0,0.0289150460593654,-1.0138702051782391,2.3305518169582773,0.0869916509561001,-0.0405430888176502,-0.0473578004792506,3.7779727790254814e-06,-0.0350562947799386,-0.0044838748781199,0.1433717145194022,0.0654592674293932,0.2317028357235398,0.1029773052958822,-0.0845929060178555,-1.169828364950316,1.756393001345895,-0.0680293017775728,-0.2426778242677824,-0.5769911504424778,-0.6218354430379747,-0.6094771241830066,-0.5843478260869566,-0.5403846153846154,-0.522,-0.5447619047619048,-0.5072164948453608,-0.5949152542372882,-0.6016666666666666,-0.6206349206349207,-0.614516129032258,-0.6485294117647058,-0.6896103896103896,-0.6896103896103896,-0.6770270270270271,-0.7085365853658536,-0.7171597633136094,-0.7484210526315789,-0.7416216216216216,-0.7268571428571429,-0.7416216216216216,-0.7510416666666666,-0.7597989949748744,-0.7585858585858586,-0.7443850267379679,-0.7621890547263681,-0.7585858585858586,-0.749738219895288,-0.747089947089947,-0.7701923076923076,-0.7633663366336634,-0.7701923076923076,-0.7827272727272727,-0.7884955752212389,-0.7755868544600939,-0.7621890547263681,-0.7807339449541284,-0.7734597156398104,-0.7712918660287081,-0.7621890547263681,-0.7597989949748744,-0.7827272727272727,-0.7723809523809524,-0.7766355140186916,-0.7645320197044335,-0.8,-0.7939655172413793
BKEO_50-L^A00,0.0837285363859362,-0.0837285363859362,9.0,0.2067845543125223,2.1536712044259616,1.2737896494156928,0.175217812197483,1.21978021978022,0.1223221586263274,1.4417336411918897e-07,0.1844099603031395,0.1388167499719726,-0.0477494853882683,-0.217853019046175,-0.1388100822434119,-0.3707332800650433,0.0548858857472913,-0.3377308707124011,0.9115191986644406,0.0711271850512355,-0.2440944881889764,-0.2616279069767442,-0.2784090909090909,-0.2824858757062146,-0.2349397590361445,-0.1910828025477707,-0.2256097560975609,-0.2160493827160494,-0.3712871287128713,-0.383495145631068,-0.389423076923077,-0.4200913242009132,-0.389423076923077,-0.5096525096525096,-0.5431654676258992,-0.5766666666666667,-0.5822368421052632,-0.5955414012738853,-0.5559440559440559,-0.50390625,-0.5115384615384615,-0.518939393939394,-0.50390625,-0.4940239043824701,-0.4816326530612245,-0.492,-0.461864406779661,-0.4899598393574297,-0.4773662551440329,-0.4773662551440329,-0.4405286343612334,-0.5225563909774436,-0.5381818181818181,-0.5347985347985348,-0.5171102661596958,-0.5171102661596958,-0.496031746031746,-0.4708333333333333,-0.483739837398374,-0.4795081967213115,-0.389423076923077,-0.3021978021978022,-0.2742857142857142,-0.2160493827160494,-0.2658959537572254,-0.2658959537572254,-0.1644736842105263,-0.0230769230769231,0.016
BKLI_06-L^K01,0.0265213680824525,-0.0265213680824525,3.0,0.5582025814500262,-0.0244664070185067,1.0249421399323482,0.2222824613716454,-0.800125904941769,0.040719865705095,7.110971001336079e-08,0.2478048078307183,0.09304341985151,-0.0599520575165939,-0.1483549519735132,-0.0895039280115604,-0.3004508788085047,-0.2563106037792959,-0.3420416061925495,0.8289478369236246,0.4503442865858973,-0.1587982832618025,-0.0717131474103585,-0.0717131474103585,-0.0450819672131147,0.0688073394495412,0.1534653465346533,0.2663043478260869,0.1887755102040818,0.3089887640449438,0.1767676767676769,0.2263157894736842,0.4207317073170733,0.45625,0.5430463576158941,0.4746835443037975,0.2944444444444445,0.3238636363636364,0.1887755102040818,0.2263157894736842,0.5129870129870131,0.4207317073170733,0.7786259541984732,0.7923076923076924,0.5958904109589043,0.6642857142857144,0.5032258064516129,0.606896551724138,0.7923076923076924,0.7923076923076924,0.3314285714285714,0.5032258064516129,0.4121212121212123,0.45625,0.5032258064516129,0.2594594594594595,0.3705882352941176,0.3705882352941176,0.1095238095238095,0.2944444444444445,0.6642857142857144,1.1181818181818182,0.7923076923076924,0.8640000000000001,0.8640000000000001,0.7923076923076924,0.606896551724138,0.5032258064516129,0.45625,0.9416666666666668
BPVK_29-L,0.0877122877122877,-0.0877122877122877,6.0,0.002,0.2424500672693203,1.5330112721417068,0.1107124551512045,0.0619469026548672,0.0067932067932034,3.079314705364948e-05,0.0626,0.0582845545197222,-0.0554428076095579,-0.0704235332465685,-0.0926101504457186,-0.1005283660300372,-0.0457025305087695,-0.6013698630136987,1.1422436929683306,-0.0315122133134439,-0.0301837270341206,-0.117715167888846,-0.1017681728880157,-0.1170336037079954,-0.1314589665653496,-0.1511325659116227,-0.1486033519553073,0.0697239120262049,0.1723076923076922,0.2063324538258575,0.112950340798442,0.1747173689619732,0.1322436849925705,0.1294466403162055,0.2464558342420937,0.2316810344827586,0.3077803203661327,0.2450980392156863,0.2785234899328859,0.3871359223300969,0.4007352941176469,0.383777239709443,0.4251870324189526,0.4805699481865284,0.6121297602256699,0.5874999999999999,0.6784140969162997,0.6601307189542485,0.6469740634005763,0.8042620363062352,0.7915360501567399,0.8346709470304974,0.7410510281797409,0.945531914893617,0.945531914893617,1.0374331550802136,1.0576057605760578,1.152542372881356,1.4113924050632911,1.5259668508287292,1.6125714285714283,1.5977272727272729,1.5918367346938775,1.6006825938566551,1.731182795698925,1.6643356643356642,1.8292079207920795,1.7608695652173916,2.068456375838926
BUNQ_03-L^K12,0.2804526466492773,-0.2804526466492773,9.0,-0.0567105589115231,-1.3367039411809298,2.6863265441517945,0.1467258601553829,-0.1954143796955895,-0.0156896585538056,5.8512946399459805e-09,-0.0128246660441717,0.0316696400969444,-0.4026581164767046,-0.0613941230509587,-0.4341628496806392,-0.0385104156075186,-0.0286915024066376,-2.423318081681071,0.5370530086910369,-0.1039385254621229,0.0,-0.1666666666666666,0.25,0.1111111111111111,0.1111111111111111,0.1764705882352941,0.1111111111111111,0.0526315789473683,0.0,0.1111111111111111,0.4285714285714286,0.25,0.1764705882352941,0.25,-0.2307692307692307,-0.3548387096774192,-0.375,-0.4871794871794871,-0.5121951219512195,-0.4871794871794871,-0.5,-0.5652173913043479,-0.5238095238095237,-0.5,-0.5,-0.5121951219512195,-0.4736842105263158,-0.5,-0.4871794871794871,-0.4871794871794871,-0.5454545454545454,-0.5555555555555556,-0.4736842105263158,-0.5121951219512195,-0.5348837209302325,-0.5833333333333333,-0.5454545454545454,-0.5652173913043479,-0.6875,-0.7014925373134329,-0.7142857142857142,-0.6923076923076923,-0.6923076923076923,-0.6774193548387096,-0.7183098591549295,-0.7468354430379747,-0.7142857142857142,-0.7849462365591398,-0.7647058823529411
BWQW_65-L^I10,0.0903556043047673,-0.0903556043047673,18.0,0.004109719965593,0.0345429001561904,1.1521104488505047,0.1301669638515156,-0.5681593445401893,0.0200295674567163,2.9080565036527308e-05,0.1425658670234795,0.0319046652553633,-0.313371129009821,-0.038515420005878,-0.3688967906086318,-0.0136626346436838,-0.0927820515484867,-0.8725821307952103,0.7956452986254712,0.0999607740585773,-0.1897106109324758,-0.0489296636085627,-0.1239436619718309,-0.1164772727272728,-0.1548913043478261,-0.1189801699716713,-0.0575757575757576,0.0687285223367697,0.0196721311475409,0.0366666666666666,-0.1037463976945245,0.0578231292517006,0.0097402597402596,0.1780303030303029,0.1691729323308268,0.1561338289962826,0.1735849056603773,0.0950704225352112,0.0874125874125875,0.1604477611940298,0.2745901639344261,0.2101167315175096,0.1107142857142857,0.1780303030303029,0.2341269841269839,0.2489959839357427,0.21484375,0.1350364963503647,0.219607843137255,0.1647940074906366,0.1309090909090908,0.1028368794326242,0.1735849056603773,0.2489959839357427,0.2341269841269839,0.254032258064516,0.21484375,0.3761061946902655,0.2693877551020407,0.3234042553191487,0.3347639484978539,0.3521739130434782,0.3580786026200873,0.4136363636363633,0.433179723502304,0.4739336492890995,0.4398148148148146,0.2904564315352695,0.3946188340807175
CWI_80-L,0.0079637456082285,-0.0079637456082285,9.0,0.0924162032005796,-0.8106093082762071,0.8362537764350453,0.1049165935030728,-0.0720749325289728,-0.0592698202556138,5.801060767399469e-05,0.0101642907370708,-0.0002434886682788,-0.3327687029545804,-0.0743722183581708,-0.3511052416978925,-0.0541737162385879,0.0971820221005484,-0.392964824120603,0.573655589123867,-0.012467100706469,-0.1312684365781712,0.1123872026251027,0.2238267148014441,0.1894736842105262,0.1234465617232809,0.0652003142183816,0.193661971830986,0.2238267148014441,0.2383561643835616,0.275634995296331,0.2227231740306583,0.3076181292189008,0.3465739821251241,0.2417582417582418,0.2463235294117647,0.310144927536232,0.3333333333333335,0.2428964252978918,0.4110301768990636,0.3993808049535605,0.4349206349206351,0.6142857142857143,0.571263035921205,0.5374149659863945,0.332023575638507,0.3479125248508945,0.3139534883720931,0.3372781065088757,0.4213836477987422,0.1873905429071805,0.1669535283993115,0.1947136563876652,0.2161434977578475,0.3088803088803089,0.2816635160680529,0.3333333333333335,0.2988505747126437,0.383673469387755,0.3641851106639839,0.4334038054968288,0.5586206896551726,0.591549295774648,0.527027027027027,0.571263035921205,0.5514874141876431,0.5514874141876431,0.5990566037735849,0.5304740406320543,0.5167785234899329
