firms,age,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,agr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BDIM-L^C23,28.0,1.9301662866378805e-07,0.0783506684798459,0.0262247631602536,0.0678344971397363,0.315678640283239,-0.1521997788047118,1.0,-0.0731576919257561,-1.2139927194093113e-08,0.00515577559151,6.89935834928699e-08,4.151085536222981e-07,0.2556119280795395,4.0,5.2561292160688575,-0.0318919465329939,0.0600186302900526,-0.3982098737559882,0.0834830190479431,2.1974876593278,0.128597944229458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDLO-L,17.0,7.985873921986276e-07,0.3241682152024768,0.0176094702435289,0.1914402947078379,0.5777720342846189,0.0005041230111684,1.0,0.0530694205393,6.402911716257045e-08,0.1149927410177957,1.0678210422433897e-07,7.002595520259826e-07,0.3722202486678508,5.0,1.83813874888412,0.0296014314821934,0.1271119781591892,-0.0150881976852694,0.0697349289788614,0.9021396109924434,0.1808094925696683,0.1296101159114857,0.0031712473572937,0.0052966101694915,-0.0114583333333332,-0.0296523517382412,-0.030643513789581,-0.0145379023883697,0.0371584699453551,0.1177856301531212,0.0085015940488841,0.0405701754385965,0.0686936936936937,0.1217494089834514,0.1877346683354193,0.1629901960784314,0.1311084624553038,0.1629901960784314,0.1716049382716049,0.1447527141133897,0.1803482587064677,0.2738255033557046,0.314404432132964,0.2807017543859649,0.2824324324324323,0.3198887343532683,0.314404432132964,0.2421465968586389,0.3460992907801419,0.2519788918205805,0.3089655172413794,0.3997050147492624,0.4921383647798742,0.5430894308943088,0.7738317757009348,0.7771535580524345,0.924949290060852,0.7541589648798521,0.70990990990991,0.7380952380952381,0.8391472868217054,0.706834532374101,0.8391472868217054,0.5976430976430975,0.4944881889763781,0.405925925925926,0.4599999999999999,0.4992101105845181,0.5816666666666668,0.7285974499089254
BFQK-L,17.0,9.598765432098763e-06,3.896398426356268,0.0047866533999246,0.0033650082630251,0.0907899516134955,0.0406962353555194,1.0,-0.3237660360948032,1.2962962962962962e-06,-0.3387538982151151,3.328560428512915e-06,0.0006283919753086,0.2391527951066614,2.0,0.2159285731909924,-0.7085266357382819,1.708526635738282,0.7085266357382819,0.7085266357382819,0.92085197152784,0.2197053157457538,0.2272727272727273,-0.1428571428571428,-0.1428571428571428,-0.1372549019607842,0.0153846153846153,0.0232558139534884,0.0476190476190476,-0.089655172413793,-0.0833333333333332,0.0819672131147541,0.056,-0.0833333333333332,0.1,0.1379310344827586,-0.7914691943127962,-0.7688266199649737,0.1999999999999999,-0.7731958762886598,0.1785714285714286,-0.7053571428571428,-0.7086092715231789,-0.7105263157894737,-0.7191489361702128,-0.057142857142857,0.1379310344827586,-0.756007393715342,0.1578947368421053,-0.7451737451737451,0.1186440677966103,-0.7564575645756457,-0.7191489361702128,0.1785714285714286,0.1,-0.6083086053412463,-0.6691729323308271,-0.6842105263157894,-0.7451737451737451,-0.79375,-0.7950310559006211,-0.0149253731343284,-0.817174515235457,-0.8208955223880596,-0.0364963503649635,0.1186440677966103,0.1,-0.0769230769230768,-0.862356621480709,-0.8734419942473634,-0.8653061224489795
BFQQ-L,7.0,1.4959022664414508e-06,0.6072271770965463,0.0409270192373475,0.2474269477837958,0.7230301252691812,0.0456385991497853,1.0,0.0674442018822197,1.6153217804389698e-07,-0.0206752137700893,3.605948582172058e-07,8.305220607064002e-07,-0.0877452323029203,2.0,1.5226058700007683,-0.3623088130327843,0.9926926387039392,0.0182470498121315,0.0182470498121315,0.4746900317427179,0.0070833424593725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2324492979719189,0.0144329896907215,0.0242886884108257,-0.2251968503937008,-0.2251968503937008,-0.4492537313432836,-0.5260115606936416,-0.3973050224581461,-0.4,-0.4559528197567268,-0.4200392927308448,-0.4502793296089385
BFRL-L,5.0,3.209182632825085e-07,0.1302694002565648,0.0267812978491585,0.1514081784636808,0.3380754386238986,0.0932007983317146,1.0,0.2421522876246233,1.0885389203116265e-07,0.0361119799775215,2.554326825815466e-09,7.272244684739963e-07,-0.0195272629422199,2.0,0.6795175695709208,-0.130744558711794,0.4171312825566686,0.130744558711794,0.130744558711794,0.3224927762385524,0.0404684144723286,0.0085436893203882,-0.0088529638183217,1.3776546629732227,1.3776546629732227,1.3094170403587442,1.3094170403587442,1.3094170403587442,1.3094170403587442,1.3094170403587442,1.3094170403587442,1.3710865561694292,1.3710865561694292,1.3710865561694292,1.3710865561694292,1.3710865561694292,1.3710865561694292,1.3710865561694292,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411,14.147058823529411
BIIP-L,17.0,8.875458021468443e-06,3.602788391139937,0.0561775888393258,1.5211886422679002,0.3870862092112354,0.2222129721171737,1.0,0.0596800110182718,1.6042342453071522e-06,0.0139414262973411,2.107490558327618e-09,9.71686982449538e-07,-0.145768307661104,2.0,0.1039915560979361,-6.1871840817309,6.1871840817309,6.1871840817309,6.1871840817309,0.0155205801372289,0.0333355974468869,0.0,0.0,0.0,0.0,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,-0.0677966101694914
BJJT-L,9.0,2.072091636844342e-07,0.08411180219143,0.0084639150463434,0.010298819310012,0.1793568584272491,0.0080382609335618,1.0,0.2767441860465116,3.5931352245461094e-08,-0.0240966429189187,1.1431239001444105e-07,7.953284041878205e-06,0.3685024029094688,2.0,0.8828735291782321,-0.0062023385866802,0.0062023385866802,0.0062023385866802,0.0062023385866802,3.670173716734456,0.3660096032347739,0.1044776119402983,0.0229007633587785,0.0806451612903227,0.046875,0.072,0.1120331950207469,0.1452991452991454,0.2181818181818182,0.2523364485981307,0.1452991452991454,0.098360655737705,0.1964285714285714,0.2641509433962263,0.3333333333333335,0.5227272727272727,0.5314285714285716,0.6242424242424245,0.4255319148936172,0.4725274725274726,0.5952380952380953,0.4888888888888889,0.4725274725274726,0.4888888888888889,0.6144578313253013,0.6962025316455696,0.675,0.7516339869281046,1.1788617886178865,1.09375,1.3103448275862073,1.3508771929824563,1.3103448275862073,1.791666666666667,1.9777777777777776,1.8510638297872344,1.126984126984127,1.0775193798449614,0.7631578947368423,1.144,0.887323943661972,0.7986577181208054,0.8611111111111114,0.4644808743169399,0.0634920634920634,0.150214592274678,-0.0629370629370628,0.0634920634920634,-0.121311475409836,-0.2342857142857142
BJZW-L,17.0,1.1108507911129274e-06,0.4509243719963101,0.0029138080593013,2.8653658970693754,0.4961865339310491,0.355450461110226,1.0,0.1427418408077014,2.370643879208308e-07,0.0065881478422114,8.752961462258048e-09,5.623231134668487e-08,-0.4852242999709331,2.0,1.4482609535255484,-8.180501542175136,8.180501542175136,8.180501542175136,8.180501542175136,0.0153816927317472,0.0793043121530889,0.0232558139534884,0.048780487804878,0.1415929203539825,0.1025641025641026,0.167420814479638,0.167420814479638,0.2285714285714286,0.2585365853658539,0.3723404255319149,0.29,0.2647058823529411,0.303030303030303,0.329896907216495,0.3578947368421052,0.4021739130434782,0.4175824175824176,0.5,0.5266272189349113,0.5,0.5,0.4098360655737705,0.4021739130434782,0.3650793650793651,0.3870967741935482,0.3723404255319149,0.4098360655737705,0.3723404255319149,0.4827586206896552,0.4021739130434782,0.4913294797687861,0.5357142857142858,0.4576271186440679,0.5828220858895707,0.7086092715231789,0.7793103448275862,0.7432432432432432,0.5828220858895707,0.5542168674698795,0.5925925925925926,0.5731707317073171,0.4021739130434782,0.4098360655737705,0.2285714285714286,0.1168831168831168,0.1365638766519823,0.0978723404255319,0.1517857142857142,0.1466666666666667,0.162162162162162
BKJO-L,4.0,6.624609649562565e-07,0.2689108177126932,0.0364660489233702,0.0071027338057955,0.1156030203682666,-0.0058404758396176,1.0,0.1087009437260271,7.605403521350193e-08,0.0139123382445526,1.636876720356404e-06,1.409392930702791e-05,0.1566820368871522,2.0,4.7586615839442175,-0.5721864232304438,0.5721864232304438,0.5721864232304438,0.5721864232304438,0.7829568529568486,0.1540794048509243,0.0222222222222221,-0.0357142857142855,0.0227272727272727,0.0465116279069768,0.2328767123287671,0.2162162162162162,0.3500000000000001,0.35678391959799,0.4673913043478261,0.4917127071823204,0.5428571428571429,0.5606936416184973,0.4516129032258065,0.5789473684210529,0.6564417177914113,0.6363636363636365,0.6363636363636365,0.6463414634146343,0.5517241379310347,0.6167664670658684,0.5428571428571429,0.6770186335403727,0.5697674418604652,0.5428571428571429,0.5254237288135595,0.4062500000000002,0.5083798882681565,0.6071428571428572,0.6265060240963858,0.5976331360946747,0.6463414634146343,0.5,0.4917127071823204,0.8243243243243246,0.8,0.8750000000000002,0.8493150684931507,0.7763157894736843,0.9285714285714288,1.0930232558139537,0.4673913043478261,0.4917127071823204,0.2107623318385652,0.1946902654867257,0.2000000000000001,0.3043478260869567,0.5,0.5,0.5976331360946747
BLNT-L^D19,9.0,1.5466095751157816e-07,0.0627810644743616,0.4146812882041388,0.0454600878326013,0.5233998623579929,-0.0097183093419619,1.0,1.8328409415801008,5.262687033966722e-08,0.0633397897501642,7.2874584852920015e-09,7.390738560366569e-07,-0.6761406644718242,1.0,0.6404367985489628,-0.6876233731830494,0.0675785956606821,0.0675785956606821,0.0675785956606821,0.9843135259279192,-0.6177644900768441,-0.0881763527054109,0.0374220374220375,0.0662393162393164,0.1577726218097448,0.2412935323383087,0.2260442260442259,0.316622691292876,0.4056338028169015,0.4590643274853803,0.2961038961038962,0.3413978494623655,0.2961038961038962,0.3413978494623655,0.386111111111111,0.0639658848614073,0.1658878504672896,0.1768867924528301,0.106430155210643,0.196642685851319,0.0708154506437768,-0.0099206349206348,-0.025390625,-0.0724907063197025,-0.1627516778523489,-0.0549242424242424,-0.0759259259259259,-0.1199294532627865,-0.1120996441281139,-0.1291448516579406,-0.1152482269503545,-0.1627516778523489,-0.1899350649350649,-0.1245614035087718,-0.1120996441281139,-0.1792763157894736,-0.1710963455149501,-0.2529940119760479,-0.2462235649546827,-0.2650957290132547,-0.1683333333333333,-0.1899350649350649,-0.1872964169381107,-0.2154088050314465,-0.2618343195266271,-0.2507507507507507,-0.1724709784411277,-0.1655518394648829,-0.2003205128205127,-0.1899350649350649
BLNV-L^F19,20.0,8.195196489409828e-07,0.3326651841937448,0.0577318253774963,0.0135589442597373,0.075861879702707,-0.7300786542561625,1.0,0.0203981892410906,2.6881326081983292e-09,0.0107275021512885,1.1348220392902627e-11,1.3773706018998517e-07,-0.5237050645753928,2.0,0.1680908640483338,0.1871728288199167,-0.2496728288199168,-0.1871728288199167,-0.1871728288199167,-8.465837413221555,-0.1233470924759215,-0.0214797136038188,-0.036781609195402,0.082687338501292,-0.0389908256880733,0.0397022332506202,0.0448877805486285,0.0743589743589745,0.1836158192090395,0.1736694677871151,0.1263440860215055,0.0475000000000001,0.0096385542168675,0.0883116883116883,0.2323529411764706,0.3012422360248448,0.3301587301587303,0.3343949044585987,0.3052959501557633,0.2932098765432098,0.4448275862068966,0.3874172185430464,0.4013377926421404,0.5404411764705883,0.6053639846743297,0.7172131147540985,0.5811320754716982,0.5291970802919708,0.5291970802919708,0.5071942446043167,0.5871212121212122,0.6760000000000002,0.7032520325203253,0.813852813852814,0.6431372549019609,0.6496062992125986,0.6895161290322582,0.7458333333333336,0.7605042016806725,0.8705357142857142,1.014423076923077,3.9294117647058826,4.172839506172839,4.2375,4.172839506172839,4.172839506172839,4.2375,0.7531380753138075,4.109756097560976,0.7982832618025753
BLUO-L^I06,11.0,1.677082314683387e-06,0.6807730575382436,0.0422535211267605,-0.6881720430107526,0.6952224013135624,-0.5320611209757907,1.0,-0.1866666666666667,-7.285685465427829e-07,-0.1753424657534246,3.1563170330271585e-12,5.223699012948254e-07,-0.3090909090909091,4.0,0.0048480886919821,-0.1226572465901285,-0.0985603543743077,-0.2604651162790697,-0.193798449612403,2.1974876593278,-0.2195121951219512,0.0,0.0,-0.3333333333333332,-0.6000000000000001,-0.6666666666666666,-0.6000000000000001,-0.5,-0.6000000000000001,-0.6000000000000001,-0.6666666666666666,-0.6666666666666666,-0.75,-0.7777777777777778,-0.75,-0.75,-0.75,-0.7142857142857143,-0.6666666666666666,-0.75,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.75,-0.8,-0.7777777777777778,-0.7777777777777778,-0.7777777777777778,-0.8181818181818181,-0.8571428571428572,-0.8,-0.75,-0.75,-0.7142857142857143,-0.6666666666666666,-0.75,-0.75,-0.75,-0.75,-0.6666666666666666,-0.7142857142857143,-0.75,-0.7142857142857143,-0.6000000000000001,-0.7142857142857143,-0.8333333333333333,-0.8571428571428572,-0.8461538461538461,-0.9047619047619048,-0.9
